cvemodeloeducativo,cveplanestudio,cvemodulo,grado,cvetrayecto,cvetipomodulo,consecutivoorden,estado,creditos,descripcion,descorta,siglema
2025,ATRO25,ASEZ21,6,DPA,TT,20,A,10,Acabado de superficies y estética automotriz,Acabado de superficies y estética automotriz,ASEZ
2025,ATRO25,DFCS21,6,APB,TT,21,A,10,Diagnóstico del funcionamiento de los componentes del sistema de alto voltaje CC,Diagnóstico del funcionamiento de los componentes del sistema de alto voltaje CC,DFCS
2025,CCAM25,LEPJ00,1,XXX,CF,1,A,11.25,Lengua y Comunicación I. Leer y escribir para pensarnos juntos,Lengua y Comunicación I. Leer y escribir para pensarnos juntos,LEPJ
"2025,CCAM25,TBON00,1,XXX,CF,2,A,9,""Inglés I. To be, or not to be, that is the question"",""Inglés I. To be, or not to be, that is the question"",TBON"
2025,CCAM25,PEAR00,1,XXX,CF,3,A,11.25,Pensamiento Matemático I. Pensamiento aritmético,Pensamiento Matemático I. Pensamiento aritmético,PEAR
2025,CCAM25,CIDI00,1,XXX,CF,4,A,11.25,Cultura Digital I. Ciudadanía digital,Cultura Digital I. Ciudadanía digital,CIDI
2025,CCAM25,EFPH00,1,XXX,CF,5,A,15.75,Pensamiento Filosófico y Humanidades I. El ejercicio de filosofar y la perspectiva humanista,Pensamiento Filosófico y Humanidades I. El ejercicio de filosofar y la perspectiva humanista,EFPH
"2025,CCAM25,ICNM00,1,XXX,FE,6,A,9,""Ciencias Naturales, Experimentales y Tecnología I. Invitación a la ciencia. Naturaleza de la materia"",""Ciencias Naturales, Experimentales y Tecnología I. Invitación a la ciencia. Naturaleza de la materia"",ICNM"
"2025,CCAM25,ECRP00,1,XXX,FE,7,A,6.75,""Ciencias Sociales I. Estado, ciudadanía y relaciones de poder"",""Ciencias Sociales I. Estado, ciudadanía y relaciones de poder"",ECRP"
2025,CCAM25,FSE100,1,XXX,CA,8,A,4.5,Formación Socioemocional I,Formación Socioemocional I,FSE1
"2025,CCAM25,LIPC00,2,XXX,CF,1,A,4.5,""Lengua y Comunicación II. Libertad para imaginar, poder para comunicar"",""Lengua y Comunicación II. Libertad para imaginar, poder para comunicar"",LIPC"
2025,CCAM25,INAL00,2,XXX,CF,2,A,9,Pensamiento Matemático II. Introducción al álgebra,Pensamiento Matemático II. Introducción al álgebra,INAL
"2025,CCAM25,ETPE00,2,XXX,FE,3,A,9,""Ciencias Naturales, Experimentales y Tecnología II. El poder de la energía"",""Ciencias Naturales, Experimentales y Tecnología II. El poder de la energía"",ETPE"
"2025,CCAM25,ORSE00,2,XXX,CF,4,A,2.25,""Ciencias Sociales II. Organización, relaciones sociales y económicas"",""Ciencias Sociales II. Organización, relaciones sociales y económicas"",ORSE"
2025,CCAM25,REFC00,2,XXX,CF,5,A,6.75,Pensamiento Filosófico y Humanidades II. Las reflexiones filosóficas sobre el Conocer,Pensamiento Filosófico y Humanidades II. Las reflexiones filosóficas sobre el Conocer,REFC
2025,CCAM25,APIC00,2,XXX,CF,6,A,2.25,Cultura Digital II. Aprendizaje individual y colaborativo,Cultura Digital II. Aprendizaje individual y colaborativo,APIC
2025,CCAM25,THFA00,2,XXX,CF,7,A,6.75,Inglés II. These are a few of my favorite things,Inglés II. These are a few of my favorite things,THFA
2025,CCAM25,FSE200,2,XXX,CA,8,A,4.5,Formación Socioemocional II,Formación Socioemocional II,FSE2
2025,CCAM25,PBIO21,2,XXX,CL,9,A,14,Protección de la biodiversidad,Protección de la biodiversidad,PBIO
2025,CCAM25,MAMU21,2,XXX,CL,10,A,16,Manejo de métodos de muestreo ambiental,Manejo de métodos de muestreo ambiental,MAMU
"2025,CCAM25,DCAP00,3,XXX,CF,1,A,4.5,""Lengua y Comunicación III. Describir culturas, apropiarse de las palabras"",""Lengua y Comunicación III. Describir culturas, apropiarse de las palabras"",DCAP"
2025,CCAM25,PAIG00,3,XXX,CF,2,A,6.75,Pensamiento Matemático III. Pensamiento algebraico e introducción a geometría plana,Pensamiento Matemático III. Pensamiento algebraico e introducción a geometría plana,PAIG
2025,CCAM25,LRFH00,3,XXX,CF,3,A,2.25,Pensamiento Filosófico y Humanidades III. Las reflexiones filosóficas sobre el Hacer,Pensamiento Filosófico y Humanidades III. Las reflexiones filosóficas sobre el Hacer,LRFH
"2025,CCAM25,WWWS00,3,XXX,CF,4,A,4.5,""Inglés III. What we were, we share"",""Inglés III. What we were, we share"",WWWS"
"2025,CCAM25,SITE00,3,XXX,FE,5,A,4.5,""Ciencias Naturales, Experimentales y Tecnología III. Nuestro hogar. El sistema terrestre"",""Ciencias Naturales, Experimentales y Tecnología III. Nuestro hogar. El sistema terrestre"",SITE"
2025,CCAM25,FSE300,3,XXX,CA,6,A,2.25,Formación Socioemocional III,Formación Socioemocional III,FSE3
2025,CCAM25,COAA21,3,XXX,CL,7,A,12,Conservación de la atmósfera y el aire,Conservación de la atmósfera y el aire,COAA
"2025,CCAM25,CUAD21,3,XXX,CL,8,A,12,""Cuidado del agua dulce, mares y océanos"",""Cuidado del agua dulce, mares y océanos"",CUAD"
2025,CCAM25,MYEL21,3,XXX,CL,9,A,12,Manejo de materiales y equipo de laboratorio,Manejo de materiales y equipo de laboratorio,MYEL
2025,CCAM25,ANAR21,3,XXX,CL,10,A,12,Análisis de agua residual,Análisis de agua residual,ANAR
"2025,CCAM25,EXIV00,4,XXX,CF,1,A,9,""Ciencias Naturales, Experimentales y Tecnología IV. El poder de la química"",""Ciencias Naturales, Experimentales y Tecnología IV. El poder de la química"",EXIV"
2025,CCAM25,LDRA00,4,XXX,CF,2,A,2.25,Ciencias Sociales III. Las dinámicas de la realidad actual: la condición estudiantil al centro,Ciencias Sociales III. Las dinámicas de la realidad actual: la condición estudiantil al centro,LDRA
2025,CCAM25,CRHI00,4,XXX,CF,3,A,2.25,Conciencia Histórica I. Coordenadas de la Historia,Conciencia Histórica I. Coordenadas de la Historia,CRHI
2025,CCAM25,SSSG00,4,XXX,CF,4,A,6.75,Inglés IV. Should I stay or should I go?,Inglés IV. Should I stay or should I go?,SSSG
2025,CCAM25,TRGA00,4,XXX,FE,5,A,9,Pensamiento Matemático IV. Trigonometría y geometría analítica,Pensamiento Matemático IV. Trigonometría y geometría analítica,TRGA
2025,CCAM25,FSE400,4,XXX,CA,6,A,4.5,Formación Socioemocional IV,Formación Socioemocional IV,FSE4
2025,CCAM25,OEPC21,4,XXX,CL,7,A,14,Operación de equipos de monitoreo atmosférico,Operación de equipos de monitoreo atmosférico,OEPC
2025,CCAM25,ANRS21,4,XXX,CL,8,A,16,Análisis de residuos contaminantes en suelos,Análisis de residuos contaminantes en suelos,ANRS
2025,CCAM25,OECD21,4,OPP,TT,9,A,10,Operación de equipos de captación y distribución de agua,Operación de equipos de captación y distribución de agua,OECD
2025,CCAM25,ARBO21,4,ECM,TT,10,A,10,Análisis de residuos biológicos contaminantes,Análisis de residuos biológicos contaminantes,ARBO
2025,CCAM25,APAL21,4,MDG,TT,11,A,10,Análisis de problemas ambientales con base en la legislación,Análisis de problemas ambientales con base en la legislación,APAL
2025,CCAM25,CPEU21,4,PRC,TT,12,A,10,Clasificación de los problemas ecológicos urbanos,Clasificación de los problemas ecológicos urbanos,CPEU
2025,CCAM25,ACUF21,4,MAC,TT,13,A,10,Acondicionamiento de los medios de cultivo florícolas,Acondicionamiento de los medios de cultivo florícolas,ACUF
"2025,CCAM25,EXTV00,5,XXX,CF,1,A,6.75,""Ciencias Naturales, Experimentales y Tecnología V. Del átomo al universo. Fuerza y Energía"",""Ciencias Naturales, Experimentales y Tecnología V. Del átomo al universo. Fuerza y Energía"",EXTV"
2025,CCAM25,EXHI00,5,XXX,CF,2,A,4.5,Conciencia Histórica II. La experiencia histórica,Conciencia Histórica II. La experiencia histórica,EXHI
2025,CCAM25,WATC00,5,XXX,CF,3,A,6.75,Inglés V. We are the champions,Inglés V. We are the champions,WATC
2025,CCAM25,CADI00,5,XXX,FE,4,A,11.25,Pensamiento Matemático V. Cálculo diferencial,Pensamiento Matemático V. Cálculo diferencial,CADI
2025,CCAM25,FSE500,5,XXX,CA,5,A,4.5,Formación Socioemocional V,Formación Socioemocional V,FSE5
2025,CCAM25,OTRA21,5,XXX,CL,6,A,10,Operación de equipos de tratamiento de agua residual,Operación de equipos de tratamiento de agua residual,OTRA
2025,CCAM25,TRES21,5,XXX,CL,7,A,10,Tratamiento y manejo de residuos sólidos,Tratamiento y manejo de residuos sólidos,TRES
2025,CCAM25,AIPR21,5,XXX,CL,8,A,10,Análisis del impacto ambiental atmosférico de procesos productivos,Análisis del impacto ambiental atmosférico de procesos productivos,AIPR
2025,CCAM25,OEMA21,5,OPP,TT,9,A,10,Operación de equipos de manejo y tratamiento de agua,Operación de equipos de manejo y tratamiento de agua,OEMA
2025,CCAM25,ARQO21,5,ECM,TT,10,A,10,Análisis de residuos químicos contaminantes,Análisis de residuos químicos contaminantes,ARQO
2025,CCAM25,MDDA21,5,MDG,TT,11,A,10,Manejo de documentos de desempeño ambiental,Manejo de documentos de desempeño ambiental,MDDA
2025,CCAM25,EICU21,5,PRC,TT,12,A,10,Evaluación del impacto de contaminantes urbanos,Evaluación del impacto de contaminantes urbanos,EICU
2025,CCAM25,PCCF21,5,MAC,TT,13,A,10,Preparación del cuarto de crecimiento de cultivos florícolas,Preparación del cuarto de crecimiento de cultivos florícolas,PCCF
"2025,CCAM25,CINT00,6,XXX,CF,1,A,4.5,""Ciencias Naturales, Experimentales y Tecnología VI. ¿Qué es la vida? Evolución y diversidad biológica"",""Ciencias Naturales, Experimentales y Tecnología VI. ¿Qué es la vida? Evolución y diversidad biológica"",CINT"
2025,CCAM25,NTIH00,6,XXX,CF,2,A,2.25,Conciencia Histórica III. Navegar en el tiempo investigaciones históricas,Conciencia Histórica III. Navegar en el tiempo investigaciones históricas,NTIH
2025,CCAM25,PEEP00,6,XXX,FE,3,A,6.75,Pensamiento Matemático VI. Pensamiento estadístico y probabilístico,Pensamiento Matemático VI. Pensamiento estadístico y probabilístico,PEEP
2025,CCAM25,UDDC00,6,XXX,FE,4,A,2.25,Cultura Digital III. Uso y difusión del conocimiento,Cultura Digital III. Uso y difusión del conocimiento,UDDC
2025,CCAM25,FSE600,6,XXX,CA,5,A,4.5,Formación socioemocional VI,Formación socioemocional VI,FSE600
2025,CCAM25,FEMP21,6,XXX,CL,6,A,4,Emprendimiento e innovación,Emprendimiento e innovación,FEMP
2025,CCAM25,ACOF21,6,XXX,CL,7,A,12,Aplicación de programas para la conservación de la flora y la fauna,Aplicación de programas para la conservación de la flora y la fauna,ACOF
2025,CCAM25,COEX21,6,XXX,CL,8,A,8,Conservación y resguardo de los espacios naturales protegidos en México,Conservación y resguardo de los espacios naturales protegidos,COEX
2025,CCAM25,AISO21,6,XXX,CL,9,A,10,Aplicación de los procedimientos del sistema ISO-14001,Aplicación de los procedimientos del sistema ISO-14001,AISO
2025,CCAM25,AENA21,6,XXX,CL,10,A,8,Aplicación de energías alternativas,Aplicación de energías alternativas,AENA
2025,CCAM25,META21,6,OPP,TT,11,A,10,Mantenimiento emergente de equipo de tratamiento de agua,Mantenimiento emergente de equipo de tratamiento de agua,META
2025,CCAM25,ATOX21,6,ECM,TT,12,A,10,Análisis toxicológico del ambiente,Análisis toxicológico del ambiente,ATOX
2025,CCAM25,IPAA21,6,MDG,TT,13,A,10,Implementación de procedimientos de auditorías ambientales,Implementación de procedimientos de auditorías ambientales,IPAA
2025,CCAM25,PRCU21,6,PRC,TT,14,A,10,Prevención de riesgos de la contaminación urbana,Prevención de riesgos de la contaminación urbana,PRCU
2025,CCAM25,MIPI21,6,MAC,TT,15,A,10,Manejo de instrumentos para control de invernaderos,Manejo de instrumentos para control de invernaderos,MIPI
2025,CDIA25,LEPJ00,1,XXX,CF,1,A,11.25,Lengua y Comunicación I. Leer y escribir para pensarnos juntos,Lengua y Comunicación I. Leer y escribir para pensarnos juntos,LEPJ
"2025,CDIA25,TBON00,1,XXX,CF,2,A,9,""Inglés I. To be, or not to be, that is the question"",""Inglés I. To be, or not to be, that is the question"",TBON"
2025,CDIA25,PEAR00,1,XXX,CF,3,A,11.25,Pensamiento Matemático I. Pensamiento aritmético,Pensamiento Matemático I. Pensamiento aritmético,PEAR
2025,CDIA25,CIDI00,1,XXX,CF,4,A,11.25,Cultura Digital I. Ciudadanía digital,Cultura Digital I. Ciudadanía digital,CIDI
2025,CDIA25,EFPH00,1,XXX,CF,5,A,15.75,Pensamiento Filosófico y Humanidades I. El ejercicio de filosofar y la perspectiva humanista,Pensamiento Filosófico y Humanidades I. El ejercicio de filosofar y la perspectiva humanista,EFPH
"2025,CDIA25,ICNM00,1,XXX,FE,6,A,9,""Ciencias Naturales, Experimentales y Tecnología I. Invitación a la ciencia. Naturaleza de la materia"",""Ciencias Naturales, Experimentales y Tecnología I. Invitación a la ciencia. Naturaleza de la materia"",ICNM"
"2025,CDIA25,ECRP00,1,XXX,FE,7,A,6.75,""Ciencias Sociales I. Estado, ciudadanía y relaciones de poder"",""Ciencias Sociales I. Estado, ciudadanía y relaciones de poder"",ECRP"
2025,CDIA25,FSE100,1,XXX,CA,8,A,4.5,Formación Socioemocional I,Formación Socioemocional I,FSE1
"2025,CDIA25,LIPC00,2,XXX,CF,1,A,4.5,""Lengua y Comunicación II. Libertad para imaginar, poder para comunicar"",""Lengua y Comunicación II. Libertad para imaginar, poder para comunicar"",LIPC"
2025,CDIA25,INAL00,2,XXX,CF,2,A,9,Pensamiento Matemático II. Introducción al álgebra,Pensamiento Matemático II. Introducción al álgebra,INAL
"2025,CDIA25,ETPE00,2,XXX,FE,3,A,9,""Ciencias Naturales, Experimentales y Tecnología II. El poder de la energía"",""Ciencias Naturales, Experimentales y Tecnología II. El poder de la energía"",ETPE"
"2025,CDIA25,ORSE00,2,XXX,CF,4,A,2.25,""Ciencias Sociales II. Organización, relaciones sociales y económicas"",""Ciencias Sociales II. Organización, relaciones sociales y económicas"",ORSE"
2025,CDIA25,REFC00,2,XXX,CF,5,A,6.75,Pensamiento Filosófico y Humanidades II. Las reflexiones filosóficas sobre el Conocer,Pensamiento Filosófico y Humanidades II. Las reflexiones filosóficas sobre el Conocer,REFC
2025,CDIA25,APIC00,2,XXX,CF,6,A,2.25,Cultura Digital II. Aprendizaje individual y colaborativo,Cultura Digital II. Aprendizaje individual y colaborativo,APIC
2025,CDIA25,THFA00,2,XXX,CF,7,A,6.75,Inglés II. These are a few of my favorite things,Inglés II. These are a few of my favorite things,THFA
2025,CDIA25,FSE200,2,XXX,CA,8,A,4.5,Formación Socioemocional II,Formación Socioemocional II,FSE2
2025,CDIA25,DPCO21,2,XXX,CL,9,A,14,Desarrollo de pensamiento computacional,Desarrollo de pensamiento computacional,DPCO
2025,CDIA25,IDRD21,2,XXX,CL,10,A,8,Identificación de redes de computadoras,Identificación de redes de computadoras,IDRD
2025,CDIA25,IIPR21,2,XXX,CL,11,A,8,Implementación de interfaces de programación,Implementación de interfaces de programación,IIPR
"2025,CDIA25,DCAP00,3,XXX,CF,1,A,4.5,""Lengua y Comunicación III. Describir culturas, apropiarse de las palabras"",""Lengua y Comunicación III. Describir culturas, apropiarse de las palabras"",DCAP"
2025,CDIA25,PAIG00,3,XXX,CF,2,A,6.75,Pensamiento Matemático III. Pensamiento algebraico e introducción a geometría plana,Pensamiento Matemático III. Pensamiento algebraico e introducción a geometría plana,PAIG
2025,CDIA25,LRFH00,3,XXX,CF,3,A,2.25,Pensamiento Filosófico y Humanidades III. Las reflexiones filosóficas sobre el Hacer,Pensamiento Filosófico y Humanidades III. Las reflexiones filosóficas sobre el Hacer,LRFH
"2025,CDIA25,WWWS00,3,XXX,CF,4,A,4.5,""Inglés III. What we were, we share"",""Inglés III. What we were, we share"",WWWS"
"2025,CDIA25,SITE00,3,XXX,FE,5,A,4.5,""Ciencias Naturales, Experimentales y Tecnología III. Nuestro hogar. El sistema terrestre"",""Ciencias Naturales, Experimentales y Tecnología III. Nuestro hogar. El sistema terrestre"",SITE"
2025,CDIA25,FSE300,3,XXX,CA,6,A,2.25,Formación Socioemocional III,Formación Socioemocional III,FSE3
2025,CDIA25,DPAP21,3,XXX,CL,7,A,14,Dominio de paradigmas de programación,Dominio de paradigmas de programación,DPAP
2025,CDIA25,SEDA21,3,XXX,CL,8,A,12,Selección de datos,Selección de datos,SEDA
2025,CDIA25,CMAS21,3,XXX,CL,9,A,12,Configuración matemática y análisis estadístico,Configuración matemática y análisis estadístico,CMAS
2025,CDIA25,GESN21,3,XXX,CL,10,A,10,Gestión de servicios en la nube,Gestión de servicios en la nube,GESN
"2025,CDIA25,EXIV00,4,XXX,CF,1,A,9,""Ciencias Naturales, Experimentales y Tecnología IV. El poder de la química"",""Ciencias Naturales, Experimentales y Tecnología IV. El poder de la química"",EXIV"
2025,CDIA25,LDRA00,4,XXX,CF,2,A,2.25,Ciencias Sociales III. Las dinámicas de la realidad actual: la condición estudiantil al centro,Ciencias Sociales III. Las dinámicas de la realidad actual: la condición estudiantil al centro,LDRA
2025,CDIA25,CRHI00,4,XXX,CF,3,A,2.25,Conciencia Histórica I. Coordenadas de la Historia,Conciencia Histórica I. Coordenadas de la Historia,CRHI
2025,CDIA25,SSSG00,4,XXX,CF,4,A,6.75,Inglés IV. Should I stay or should I go?,Inglés IV. Should I stay or should I go?,SSSG
2025,CDIA25,TRGA00,4,XXX,FE,5,A,9,Pensamiento Matemático IV. Trigonometría y geometría analítica,Pensamiento Matemático IV. Trigonometría y geometría analítica,TRGA
2025,CDIA25,FSE400,4,XXX,CA,6,A,4.5,Formación Socioemocional IV,Formación Socioemocional IV,FSE4
2025,CDIA25,DAGS21,4,XXX,CL,7,A,10,Desarrollo ágil de sistemas,Desarrollo ágil de sistemas,DAGS
2025,CDIA25,APPD21,4,XXX,CL,8,A,10,Aplicación de protocolos de datos,Aplicación de protocolos de datos,APPD
2025,CDIA25,AETL21,4,XXX,CL,9,A,10,Aplicación de modelos ETL,Aplicación de modelos ETL,AETL
2025,CDIA25,ATED21,4,OPD,TT,10,A,10,Análisis de tendencias en datos,Análisis de tendencias en datos,ATED
2025,CDIA25,DMML21,4,SYC,TT,11,A,10,Detección de malware con machine learning,Detección de malware con machine learning,DMML
2025,CDIA25,AAAU21,4,API,TT,12,A,10,Aplicación del aprendizaje automático,Aplicación del aprendizaje automático,AAAU
"2025,CDIA25,EXTV00,5,XXX,CF,1,A,6.75,""Ciencias Naturales, Experimentales y Tecnología V. Del átomo al universo. Fuerza y Energía"",""Ciencias Naturales, Experimentales y Tecnología V. Del átomo al universo. Fuerza y Energía"",EXTV"
2025,CDIA25,EXHI00,5,XXX,CF,2,A,4.5,Conciencia Histórica II. La experiencia histórica,Conciencia Histórica II. La experiencia histórica,EXHI
2025,CDIA25,WATC00,5,XXX,CF,3,A,6.75,Inglés V. We are the champions,Inglés V. We are the champions,WATC
2025,CDIA25,CADI00,5,XXX,FE,4,A,11.25,Pensamiento Matemático V. Cálculo diferencial,Pensamiento Matemático V. Cálculo diferencial,CADI
2025,CDIA25,FSE500,5,XXX,CA,5,A,4.5,Formación Socioemocional V,Formación Socioemocional V,FSE5
2025,CDIA25,ACRS21,5,XXX,CL,6,A,8,Análisis de criptografía y seguridad,Análisis de criptografía y seguridad,ACRS
2025,CDIA25,REPT21,5,XXX,CL,7,A,14,Reconocimiento de patrones,Reconocimiento de patrones,REPT
2025,CDIA25,UHED21,5,XXX,CL,8,A,8,Uso de herramientas de explotación de datos,Uso de herramientas de explotación de datos,UHED
2025,CDIA25,OBID21,5,OPD,TT,9,A,10,Obtención de insights de datos,Obtención de insights de datos,OBID
2025,CDIA25,CSAW21,5,SYC,TT,10,A,10,Ciberseguridad en aplicaciones WEB,Ciberseguridad en aplicaciones WEB,CSAW
2025,CDIA25,VICO21,5,API,TT,11,A,10,Visión por computadora,Visión por computadora,VICO
"2025,CDIA25,CINT00,6,XXX,CF,1,A,4.5,""Ciencias Naturales, Experimentales y Tecnología VI. ¿Qué es la vida? Evolución y diversidad biológica"",""Ciencias Naturales, Experimentales y Tecnología VI. ¿Qué es la vida? Evolución y diversidad biológica"",CINT"
